name,gt,pred,frames,PSNR,SSIM,LPIPS,CSIM
in_distr_0,gt_in_distr_video_0.mp4,in_distr_0.mp4,49,23.77938731170417,0.8415747880935669,0.11732057672069997,0.8899929134213195
in_distr_1,gt_in_distr_video_1.mp4,in_distr_1.mp4,49,17.68625060234476,0.8107195374917011,0.1836338890146236,0.9342020068849836
in_distr_10,gt_in_distr_video_10.mp4,in_distr_10.mp4,49,18.963259165173938,0.7917530597472677,0.20907607203235432,0.8896260942731585
in_distr_11,gt_in_distr_video_11.mp4,in_distr_11.mp4,49,19.086624505512898,0.8364220188588513,0.16549894289702785,0.8722763706226738
in_distr_12,gt_in_distr_video_12.mp4,in_distr_12.mp4,49,24.884706456134424,0.8919555192091027,0.15375066442149027,0.924847310903121
in_distr_13,gt_in_distr_video_13.mp4,in_distr_13.mp4,49,20.604430225016998,0.7826808301769957,0.18952109619062774,0.8773151392839393
in_distr_14,gt_in_distr_video_14.mp4,in_distr_14.mp4,49,18.911129009788393,0.8191193512507847,0.16703610008164327,0.8878433667883581
in_distr_15,gt_in_distr_video_15.mp4,in_distr_15.mp4,49,14.713429501797501,0.821501230706974,0.17942998451845987,0.889427416178645
in_distr_16,gt_in_distr_video_16.mp4,in_distr_16.mp4,49,18.992091072375832,0.870084168959637,0.14655707054296319,0.9272063848923664
in_distr_17,gt_in_distr_video_17.mp4,in_distr_17.mp4,49,13.344212702486683,0.6655594876834324,0.3016603455251577,0.8861451501749
in_distr_18,gt_in_distr_video_18.mp4,in_distr_18.mp4,49,19.347882132110737,0.8285816287507817,0.19262755289673805,0.8998059910170886
in_distr_19,gt_in_distr_video_19.mp4,in_distr_19.mp4,49,15.445573707069151,0.725123938249082,0.25502542163036307,0.8551934738548435
in_distr_2,gt_in_distr_video_2.mp4,in_distr_2.mp4,49,25.21266105663932,0.8846206214963174,0.16053121035196344,0.9316466912931326
in_distr_20,gt_in_distr_video_20.mp4,in_distr_20.mp4,49,17.404291296814083,0.8125162586873892,0.18642835463492238,0.901694081267532
in_distr_21,gt_in_distr_video_21.mp4,in_distr_21.mp4,49,18.343795641765645,0.8181650504773977,0.18334457901667575,0.8940746151671117
in_distr_22,gt_in_distr_video_22.mp4,in_distr_22.mp4,49,18.40695217322796,0.7559655260066597,0.2364087882546746,0.9027991063740789
in_distr_23,gt_in_distr_video_23.mp4,in_distr_23.mp4,49,19.968293271982496,0.8597529518360995,0.1468150338956288,0.917072341150167
in_distr_24,gt_in_distr_video_24.mp4,in_distr_24.mp4,49,22.563560319706657,0.8617133777968737,0.14246259751368542,0.8997123144110855
