name,gt,pred,frames,PSNR,SSIM,LPIPS,CSIM
in_distr_23,gt_in_distr_video_23.mp4,in_distr_23.mp4,49,25.345384441019,0.9265375258971233,0.07742670109989691,0.9367691485249267
in_distr_24,gt_in_distr_video_24.mp4,in_distr_24.mp4,49,24.37285262099654,0.9076338641497553,0.09449579612332948,0.9133254058507024
in_distr_25,gt_in_distr_video_25.mp4,in_distr_25.mp4,49,22.010216388105007,0.8746928937581121,0.12687993308111112,0.7977901271411351
in_distr_26,gt_in_distr_video_26.mp4,in_distr_26.mp4,49,20.353639660208028,0.9163040774209159,0.08875966482624716,0.908766432684295
in_distr_27,gt_in_distr_video_27.mp4,in_distr_27.mp4,49,28.82973832383542,0.9348795730240491,0.08666048290169968,0.9306121042796544
in_distr_28,gt_in_distr_video_28.mp4,in_distr_28.mp4,49,21.212273155876282,0.888984101159232,0.1058307342535379,0.8851512694845394
in_distr_29,gt_in_distr_video_29.mp4,in_distr_29.mp4,49,21.623094210441145,0.8977310377724317,0.11775841442297916,0.873745647011971
in_distr_3,gt_in_distr_video_3.mp4,in_distr_3.mp4,49,21.150930187722093,0.8840475143218527,0.10889241950852531,0.8972416410640794
in_distr_30,gt_in_distr_video_30.mp4,in_distr_30.mp4,49,25.917395850025393,0.9120688791177711,0.07861016455049417,0.9047772154516104
in_distr_31,gt_in_distr_video_31.mp4,in_distr_31.mp4,49,19.80018657006271,0.889671768460955,0.09876095921713479,0.903256738672451
in_distr_32,gt_in_distr_video_32.mp4,in_distr_32.mp4,49,20.947511133899134,0.9024376285319425,0.10347775940080078,0.9395124717634551
in_distr_33,gt_in_distr_video_33.mp4,in_distr_33.mp4,49,16.110646617211046,0.8762327882708335,0.13116359611859127,0.8762510868967796
in_distr_34,gt_in_distr_video_34.mp4,in_distr_34.mp4,49,19.789820646945856,0.8465856289377018,0.148982328951967,0.884902725414354
in_distr_35,gt_in_distr_video_35.mp4,in_distr_35.mp4,49,22.373993206594115,0.894759895850201,0.10465310681231167,0.8172347703758551
in_distr_36,gt_in_distr_video_36.mp4,in_distr_36.mp4,49,23.340156872071578,0.9117612303519735,0.08777918560164315,0.8916286704491596
in_distr_37,gt_in_distr_video_37.mp4,in_distr_37.mp4,49,27.225309568721816,0.9219479378388853,0.07080502823299291,0.9407708900315421
in_distr_38,gt_in_distr_video_38.mp4,in_distr_38.mp4,49,30.314767119833018,0.9377692280983438,0.06966028871889017,0.9390256769803106
in_distr_39,gt_in_distr_video_39.mp4,in_distr_39.mp4,49,17.03353765008714,0.8290413751894113,0.1667441331914493,0.8955349022028397
in_distr_4,gt_in_distr_video_4.mp4,in_distr_4.mp4,49,16.97344563344222,0.8154224522259771,0.17368962448470446,0.8980099741293459
in_distr_40,gt_in_distr_video_40.mp4,in_distr_40.mp4,49,23.597622160509356,0.8772619427466879,0.14189178344546532,0.910210371017456
in_distr_41,gt_in_distr_video_41.mp4,in_distr_41.mp4,49,20.897444305643763,0.8932735080621681,0.09614586723702294,0.926283465356243
in_distr_42,gt_in_distr_video_42.mp4,in_distr_42.mp4,49,20.842688164462373,0.8627977675321151,0.12146759960724383,0.9187787260328021
in_distr_43,gt_in_distr_video_43.mp4,in_distr_43.mp4,49,22.629291014897834,0.8980236564363752,0.09945501250271895,0.9169281794100391
in_distr_44,gt_in_distr_video_44.mp4,in_distr_44.mp4,49,22.760859261734897,0.8971798857864068,0.09361422229178097,0.9272200404381266
in_distr_45,gt_in_distr_video_45.mp4,in_distr_45.mp4,49,20.733008262558258,0.8408282143729073,0.14312783324596834,0.8611825242334482
in_distr_46,gt_in_distr_video_46.mp4,in_distr_46.mp4,49,18.765970665545915,0.8814859961976811,0.11391221564643238,0.9131215713462051
in_distr_47,gt_in_distr_video_47.mp4,in_distr_47.mp4,49,25.17137198849529,0.933982793165713,0.08014846403075725,0.9212309803281512
in_distr_48,gt_in_distr_video_48.mp4,in_distr_48.mp4,49,17.77443642791505,0.8696564156181958,0.10160057984140454,0.8780458082958144
in_distr_49,gt_in_distr_video_49.mp4,in_distr_49.mp4,49,21.373130101969632,0.8698150466899482,0.11180461806302168,0.894938055349856
in_distr_5,gt_in_distr_video_5.mp4,in_distr_5.mp4,49,21.641656311722805,0.8610198911355467,0.11769062873660302,0.9070391983402019
in_distr_6,gt_in_distr_video_6.mp4,in_distr_6.mp4,49,22.474592421562146,0.8975989368497109,0.0942458478467805,0.8727767662126191
in_distr_7,gt_in_distr_video_7.mp4,in_distr_7.mp4,49,24.61582896008914,0.9172180307154753,0.0977095617171453,0.9146989389341704
in_distr_8,gt_in_distr_video_8.mp4,in_distr_8.mp4,49,22.298327776480047,0.8897804958479745,0.09094855850752519,0.9504998058688884
in_distr_9,gt_in_distr_video_9.mp4,in_distr_9.mp4,49,14.233549356826341,0.7147774039482584,0.27054737257410066,0.8541410577540495
