name,gt,pred,frames,PSNR,SSIM,LPIPS,CSIM
in_distr_0,gt_in_distr_video_0.mp4,in_distr_0.mp4,49,31.27467094960809,0.9512721944828423,0.05842038396061683,0.932724593853464
in_distr_1,gt_in_distr_video_1.mp4,in_distr_1.mp4,49,21.460895095933388,0.8899948426655361,0.10467019616341104,0.9314534895274104
in_distr_10,gt_in_distr_video_10.mp4,in_distr_10.mp4,49,18.08769092064957,0.8273742515213636,0.16556428410873122,0.899323182446616
in_distr_11,gt_in_distr_video_11.mp4,in_distr_11.mp4,49,17.17471333279421,0.8227060692650932,0.16593372403663031,0.8665615137742491
in_distr_12,gt_in_distr_video_12.mp4,in_distr_12.mp4,49,23.48040544088044,0.8903112654783287,0.11850313979143999,0.9087096306742454
in_distr_13,gt_in_distr_video_13.mp4,in_distr_13.mp4,49,24.5905695389384,0.9079630180281035,0.09662765112458443,0.9156981232214947
in_distr_14,gt_in_distr_video_14.mp4,in_distr_14.mp4,49,16.794272339340452,0.8158519997888681,0.15847395611356715,0.8101948961919668
in_distr_15,gt_in_distr_video_15.mp4,in_distr_15.mp4,49,17.202445632744933,0.8872397225730273,0.10890063293734376,0.9071488538566901
in_distr_16,gt_in_distr_video_16.mp4,in_distr_16.mp4,49,18.846224277644577,0.8746151474057412,0.12358557067963542,0.9310393880824653
in_distr_17,gt_in_distr_video_17.mp4,in_distr_17.mp4,49,15.78301300351537,0.7977432645097071,0.18879665738465834,0.8704252401176764
in_distr_18,gt_in_distr_video_18.mp4,in_distr_18.mp4,49,19.70045797718032,0.8548261498918339,0.14969491548075967,0.8877397617515252
in_distr_19,gt_in_distr_video_19.mp4,in_distr_19.mp4,49,20.459588179694215,0.8786208130875413,0.11709585907507916,0.8390067231898405
in_distr_2,gt_in_distr_video_2.mp4,in_distr_2.mp4,49,26.780534032216373,0.9064906385480141,0.11112254363845805,0.9253435901233128
in_distr_20,gt_in_distr_video_20.mp4,in_distr_20.mp4,49,20.037529501683142,0.8841138190152694,0.10879714939059043,0.8931540335927691
in_distr_21,gt_in_distr_video_21.mp4,in_distr_21.mp4,49,18.326087493355285,0.8549590110778809,0.13669582387926626,0.9007890625875823
in_distr_22,gt_in_distr_video_22.mp4,in_distr_22.mp4,49,22.171239691623413,0.8887436523729441,0.11815187122140612,0.8973088568570663
in_distr_23,gt_in_distr_video_23.mp4,in_distr_23.mp4,49,24.0102551894171,0.9209686602864947,0.08219872042536736,0.9294317912082283
in_distr_24,gt_in_distr_video_24.mp4,in_distr_24.mp4,49,22.59487252252193,0.8889462558590636,0.11346273116615353,0.8850229382514954
in_distr_25,gt_in_distr_video_25.mp4,in_distr_25.mp4,49,20.204140472520745,0.8467704325306172,0.15466076492959138,0.7769002804950792
in_distr_26,gt_in_distr_video_26.mp4,in_distr_26.mp4,49,14.833378832483275,0.836652832371848,0.149856868979274,0.8831694199114429
in_distr_27,gt_in_distr_video_27.mp4,in_distr_27.mp4,49,26.281234653860505,0.8871513982208408,0.11470312465514455,0.9266066052475754
