name,gt,pred,frames,PSNR,SSIM,LPIPS,CSIM
in_distr_0,gt_in_distr_video_0.mp4,in_distr_0.mp4,49,28.92741125611339,0.9442068338394165,0.06272213966870795,0.9330323496643378
in_distr_1,gt_in_distr_video_1.mp4,in_distr_1.mp4,49,26.147571649106386,0.9402268723565705,0.06969064747800632,0.9540295357606849
in_distr_10,gt_in_distr_video_10.mp4,in_distr_10.mp4,49,23.209226379291973,0.8977979896019916,0.1061832217537627,0.9231187749882134
in_distr_11,gt_in_distr_video_11.mp4,in_distr_11.mp4,49,21.567926421850903,0.8914454822637596,0.10491737540887326,0.9020501971244812
in_distr_12,gt_in_distr_video_12.mp4,in_distr_12.mp4,49,24.066425013249003,0.8970016654656858,0.11380721164905296,0.9167685265443763
in_distr_13,gt_in_distr_video_13.mp4,in_distr_13.mp4,49,25.911869881085725,0.9164462369315478,0.08942427600220758,0.9236047377391737
in_distr_14,gt_in_distr_video_14.mp4,in_distr_14.mp4,49,23.20991827580039,0.8924819571631295,0.09596328870678435,0.8951312400856797
in_distr_15,gt_in_distr_video_15.mp4,in_distr_15.mp4,49,18.29282378520622,0.9020336148690205,0.1006605005537977,0.9106989940818475
in_distr_16,gt_in_distr_video_16.mp4,in_distr_16.mp4,49,19.675811844881597,0.8933292019123934,0.10978324878580716,0.9300336095751548
in_distr_17,gt_in_distr_video_17.mp4,in_distr_17.mp4,49,17.69001974774475,0.8492598071390268,0.14686833382869252,0.8885649418344304
in_distr_18,gt_in_distr_video_18.mp4,in_distr_18.mp4,49,20.59773352373705,0.8669434360095433,0.1386318991378862,0.9141796085299277
in_distr_19,gt_in_distr_video_19.mp4,in_distr_19.mp4,49,24.067424159949056,0.9152703443352057,0.0860787239305827,0.8845190393681429
in_distr_2,gt_in_distr_video_2.mp4,in_distr_2.mp4,49,27.97186916843637,0.9211788834357748,0.09872790220744755,0.9125430851566548
in_distr_20,gt_in_distr_video_20.mp4,in_distr_20.mp4,49,22.960795073177223,0.9189874773122826,0.0797374531322596,0.9268550021307809
in_distr_21,gt_in_distr_video_21.mp4,in_distr_21.mp4,49,21.887335904043567,0.9196666819708688,0.098158632234043,0.9051406772769227
in_distr_22,gt_in_distr_video_22.mp4,in_distr_22.mp4,49,23.940640197682217,0.914317790342837,0.09843930305570972,0.9160081805015097
in_distr_23,gt_in_distr_video_23.mp4,in_distr_23.mp4,49,22.94657497458932,0.9145009031101149,0.08925412549656264,0.9376550049197917
in_distr_24,gt_in_distr_video_24.mp4,in_distr_24.mp4,49,22.851099221526514,0.8913565144246939,0.10699885406968546,0.9057944283193472
in_distr_25,gt_in_distr_video_25.mp4,in_distr_25.mp4,49,22.637248394344287,0.8850783778696644,0.12327040701496358,0.7763313249665864
in_distr_26,gt_in_distr_video_26.mp4,in_distr_26.mp4,49,22.596833459500573,0.9281794295019034,0.08123769337425427,0.9089788964816502
in_distr_27,gt_in_distr_video_27.mp4,in_distr_27.mp4,49,29.38616047165101,0.9395965508052281,0.08353028689720193,0.9352389890320447
